"","ADXEC.20619.C1_at","ADXECEMUTR.3882_at","ADXEC.7440.C1_s_at","ADXEC.4761.C1_at","ADXEC.3959.C2_s_at","ADXECRS.35702_at","ADXEC.9374.C1_at","ADXEC.19910.C1_at","ADXEC.7373.C1_at","ADXEC.111.CB26_s_at","ADXEC.33090.C1_x_at","ADXEC.10411.C1-a_s_at","ADXECADA.1318_s_at","ADXEC.14363.C1_at","ADXEC.18754.C1_s_at","ADXEC.3431.C1_at","ADXEC.111.C192_s_at","ADXEC.33090.C1_at","ADXEC.2767.C2_s_at","ADXEC.15009.C1_at","ADXECADA.8374_at","ADXEC.2767.C1_s_at","ADXEC.7460.C1_at","ADXEC.7186.C1_at","ADXEC.5981.C1_at","ADXEC.6231.C1_s_at","ADXEC.58.C1_at","ADXEC.2130.C1-a_s_at","ADXEC.181.C1_s_at","ADXEC.13026.C1_at","ADXEC.4174.C1_at","ADXEC.2368.C1_at","ADXEC.1294.C2_at","ADXEC.24770.C1_at","ADXECADA.7125_at","ADXEC.541.C5_x_at","ADXEC.2687.C1-a_s_at","ADXEC.13290.C1_s_at","ADXEC.8520.C1_at","ADXEC.11046.C1_at","ADXECEMUTR.4341_s_at","ADXEC.9408.C1_at","ADXEC.28601.C1_x_at","ADXEC.8486.C1_s_at","ADXEC.15603.C1_s_at","ADXECADA.8405_at","ADXEC.13953.C1_at","ADXEC.3196.C1_s_at","ADXEC.2368.C1_x_at","ADXEC.1526.C1_s_at","ADXEC.15325.C1_at","ADXEC.2631.C1_s_at","ADXEC.111.C13_s_at","ADXECNTDJ.5297_at","ADXEC.1352.C57-a_s_at","ADXEC.11107.C1-a_s_at","ADXEC.2891.C1_s_at","ADXEC.9749.C1_at","ADXEC.28601.C1_at","ADXEC.20685.C1_at","ADXEC.7462.C1_s_at","ADXECAD.8049_at","ADXEC.3238.C1_x_at","3766926_at","ADXEC.13846.C1_at","ADXEC.2717.C2_s_at","ADXEC.18780.C1_x_at","ADXEC.736.C2_at","ADXEC.23322.C1_at","ADXEC.8665.C1_at","ADXEC.2784.C1_s_at","ADXECEMUTR.6415_at","ADXEC.8216.C1_at","ADXEC.541.C2_x_at","ADXEC.26108.C1_s_at","ADXEC.5551.C1_at","ADXEC.27895.C1_at","ADXEC.2478.C2_x_at","ADXEC.30097.C1_x_at","ADXEC.26382.C1_at","ADXECNTDJ.6775_s_at","ADXEC.9344.C1_at","ADXECAD.8933_s_at","ADXEC.27599.C1_at","ADXEC.18780.C1_at","ADXECEMUTR.512_at","ADXEC.18279.C1_s_at","ADXEC.6857.C1_at","ADXECEMUTR.5280_s_at","ADXEC.26392.C1_at","ADXEC.2784.C1_at","ADXEC.11792.C2_s_at","ADXEC.3343.CB1_s_at","ADXECRS.36302_s_at","ADXEC.2121.C1_at","ADXECAD.28433_s_at","ADXECRS.6692_at","ADXECNTDJ.88_s_at","ADXECEMUTR.1413_s_at","2565148_at","ADXEC.22798.C1_at","ADXECAD.17552_s_at","ADXECADA.14824_s_at","ADXECAD.28226_s_at","ADXEC.32873.C1_x_at","ADXECADA.9593_at","ADXECAD.15315_at","ADXECRS.3787_s_at","ADXEC.16721.C1_at","ADXEC.5773.C2_s_at","ADXEC.16672.C1_at","ADXEC.21076.C1_at","ADXECRS.32665_s_at","ADXEC.16491.C1_at","ADXPCEC.8058.C1_at","ADXEC.7267.C1_s_at","ADXEC.18615.C1_at","ADXEC.1504.C4_x_at","ADXECAD.23630_s_at","ADXEC.11284.C2_at","ADXEC.3079.C2_s_at","ADXEC.11284.C2_x_at","ADXEC.3079.CB1_s_at","ADXEC.6920.C1_s_at","ADXECEMUTR.1066_s_at","responsenstage","response"
"SC01284A",6.44311459236837,7.80590549627545,8.44752018198328,7.55623579348699,5.16388877206058,7.41403786992098,10.1364519826547,5.67045478514568,6.43550781578254,7.15670430043386,5.01024119443604,5.41587847407865,4.73354290272729,6.44658362275345,5.88543873164741,6.14081124891506,6.59744134834031,5.37465393056004,7.08789935951949,5.83750273483856,4.62678523983171,8.79067621445266,6.8190808418127,8.27772196002531,5.40274587241662,8.35280386766911,6.40953217617097,5.876105240938,6.31302376988683,6.45551656672932,7.91465668581577,8.23431204981845,6.38740735747372,6.1759328512101,5.14883130109429,6.16618275920849,10.4778860950672,5.96763848603457,8.23314070208947,6.42995040097235,6.58529704033692,7.51870146393764,5.43962005940821,7.86130095380784,8.12983211353543,4.98896948611182,6.23270257119709,5.07956637777788,8.35770999659352,10.8277958355214,4.9617359797035,5.53472917944025,8.34362664802068,6.05389313107385,6.77989232156035,7.71214029548635,6.6699403634095,4.67328002543159,5.48981782287654,5.02752296262396,5.26148378557827,6.41377456498872,7.80305099914839,8.6403245240817,7.84879768378599,8.37648136906015,7.91440330613453,7.38337291097216,7.14636523178957,6.17634467957227,8.66834138803329,8.21023726381568,4.41228008481351,6.97948472910154,6.8601470082423,9.6495580201542,5.32719839471538,8.90370493926439,7.35715671186749,3.78043500459183,3.66191482931816,5.38952755119,5.33654788864,7.3381483750351,8.17147606720916,10.7994546012166,7.41177075624745,5.81494277199989,8.80557965607914,3.45004121561434,9.27918573355776,6.48381329682016,8.37965390746661,6.33109415000311,5.653980350712,12.2600243269169,5.98426186978346,8.48235980652665,10.419605969935,5.16947397647833,6.70697516765747,9.34943711657969,7.16720923552495,6.02414362108526,4.77524259334421,4.474116196878,4.70377660825993,8.48668686239357,6.27075316159047,5.61773090610855,8.84928300772453,4.67841095332864,5.64311810514571,6.8749599124196,4.81555234783768,7.37720375252214,8.91653384311681,8.11672456689205,6.2458856346906,10.4680362855534,2.01080218455149,9.22227552456326,4.39510070112603,2.92665078799984,3.56770603413462,"Block4","nonresponder"
"SC01286A",6.26527797076668,7.67354866330515,8.36618584420422,7.20820244420734,5.65904576491941,8.26912707047387,10.6583520629918,6.59055273376878,8.07472197084467,6.43870501198467,4.88657988258448,5.07734468106981,4.76621491408318,6.99084326004268,6.51453822358341,5.64564894857713,6.06509069565674,5.00618461661289,6.69690216219073,6.1896188469186,4.16815539444163,8.47830978254962,6.96815143546199,9.54778118001613,5.76968655843696,9.05149002132602,6.71356298681993,5.66185109167902,6.74693447029248,5.59704176811336,7.42390849194675,8.47917272681932,6.18573080627024,7.14896325416045,6.03745208672105,7.114209125552,10.7813308540839,4.40753069169199,8.45154375719131,7.18499611122011,6.66939281112279,7.62421147753071,5.76629678788751,8.04116490883881,8.35020513109615,3.9625172571311,9.40101165949055,6.82288329319494,8.42403313250607,11.3228066338469,6.34953483347081,3.91267955095861,8.78858869146248,6.22804062908638,8.08556363462811,7.87821090051611,6.78498408264404,6.25508447052948,5.62203339089819,4.09297494046268,4.29812476276674,4.8911931651234,5.6635347298096,7.39533428426354,8.78027410036879,7.92171173443446,7.35851191221449,7.13594123353696,5.75059991345162,6.20813243568098,8.89417670851147,8.97513208185816,7.02264288875045,8.81688475707258,6.33046076097515,10.7838194060604,6.46750205550489,8.22449797789202,7.93534238017897,5.62389285465828,4.35414851995528,5.70533732999983,6.62304033570424,5.76096639856351,7.61350054445577,9.3928677797193,8.20822478697677,6.11117678604604,9.22747677168492,7.00165669216939,9.41403452544292,6.31527469030992,7.86170475068582,6.55824109221986,5.15167933497794,12.7660132568894,5.96213652699893,7.83749120359574,9.21919520235209,5.53978514774452,7.41499234835357,10.6221160456929,7.88951538632513,7.15785848800301,4.96605745734915,6.52931869558463,4.22755490143911,8.7717244264868,3.55501843628802,4.48200845473438,9.95482345125355,4.5168594822993,6.77888361545943,6.35442351399405,5.19117160577481,4.97570898940444,10.7738263541587,8.4402153917292,6.73424590456448,9.56998637317294,9.76046285046493,8.23112977496971,12.4082880499885,5.80438104609739,4.52023008562746,"Block4","nonresponder"
"SC01293A",6.98693479832816,8.83750345819122,9.11448274611952,7.75313379142275,5.92190283208174,7.88510636218722,11.3175695759613,6.87766773300605,7.78426250097085,7.60613074309302,5.98081220146062,5.4217549325643,5.15550347057825,7.22271836313295,6.12986919605697,6.67560293044736,7.16008690873691,6.22629755816009,7.54193545570708,6.54975093199786,4.61843402602128,9.16584822356782,6.79375878904737,9.13032004969821,6.47697572182927,9.0109837871533,8.47004704882065,6.2003519166925,6.87205194438928,7.89799062915831,7.93717470346812,9.43288307861126,7.76029116090107,8.16229811927289,5.94466373190955,6.60932633588367,10.1192360452066,6.14080117485995,8.34830166549616,7.76953830886632,6.22115945477473,8.05365665311628,7.00028268890849,8.09519889553049,8.22694939882117,5.06953252302388,6.44857927565914,6.21324421279785,9.5973799905846,11.2996992068756,6.4123505815218,6.0263711278598,9.61063373095572,5.58740274228989,7.63148088499541,8.74687814794586,7.57636466403369,6.77317077815165,6.88589693798801,4.95688402192428,6.02197826051524,7.61993119656091,7.03749942351641,7.2356481685197,8.1283667755367,8.74033794239119,8.14592129422327,8.92169993792852,7.56288544745831,6.62195156136031,7.18301036081577,7.51393966391372,5.35013138083991,6.8933546887186,7.04491241754917,10.6926961829222,5.7261942566305,9.12778953558552,6.82123693907626,4.27935301033867,4.70998500802208,6.98512911674676,8.00523582131589,6.55867791671515,8.41738889859964,11.5333850812351,6.97467004102381,6.90123286273206,7.97391130351849,5.22537179025085,7.91983052844416,6.8354313830728,8.57050539718399,5.46770453500076,7.41622725961112,11.8846001216958,5.92688224267312,9.83705655658839,5.40287574412878,3.32461757342562,7.02785457124038,8.94885185936801,6.25693759323225,6.04580685469315,4.52380901858479,5.69164078216514,4.94743137198486,7.45478411148739,5.44622768723723,9.55277677270096,8.17337741061244,4.35511465076506,4.74323776915724,7.44703374219039,5.02789516951216,7.62619280574369,9.60766986214409,10.1121387895846,4.78592041544154,9.14927831134886,1.92813998091869,7.82899009951891,3.61123682103826,4.20345991430065,3.39275622121689,"Block3","nonresponder"
"SC01299A",6.69071123334215,7.74924391913584,8.38432280422275,7.37681299436162,4.84020130223947,6.94568925374447,10.7837821540894,7.52456654407089,7.29002542438777,6.18075306102013,6.16372574815803,6.32323214365868,5.46242153663662,6.26989093770209,6.59836480431877,6.59029457630855,5.66485811502115,6.27086621994032,7.6506826169347,5.51351953511384,3.91007728351904,9.38770185577812,6.79558105328886,8.81145891720423,5.73560529092409,8.5522517270014,8.48256302630418,6.20354408298553,6.24704956117414,7.0375136579493,8.15353738509558,7.82239651101349,6.4533207910145,6.54790966593053,4.97013371260449,5.58667500625684,10.3804139917596,7.36960039370134,7.32828472908388,7.09729905851442,5.5979424398198,7.84565331225189,5.38737031446569,7.10147620975096,7.58250124682744,4.77753339090601,8.00776663158742,4.99144310632197,8.00615573446701,11.8998811222861,5.6124869867855,5.51956096668778,6.99919680165004,5.18469862785553,6.62725464754813,7.75125454466769,6.56232362473436,6.99524819230013,5.13929131629046,5.11058754363298,6.04448921602449,7.61254917382625,6.4153128769456,6.59543019301072,8.95199860041405,8.81405066425055,8.17366469605576,8.67322713188298,6.68827749979199,7.39470917460257,8.59946102208058,6.28660167435674,6.63556337189813,6.62555487197287,6.4247224127818,10.0935451189341,5.39898926914087,8.26642468091504,6.77511093118055,4.45278609745616,5.09203324415385,7.42888116592858,6.84106667029425,6.34266497058387,8.3904556756426,11.3406251294942,7.88471959777778,5.21106746220349,6.72455137694389,4.5078350277612,8.89564340511769,5.46470015400042,7.94123094410174,5.118951610427,4.64141883468278,11.5829526370485,6.14767938184637,8.03265752700793,7.25818063545119,4.44160843016446,7.74026810926294,8.05124075555586,7.18335614962906,6.92235121621205,3.9093976863003,5.01286633549714,4.90283498756431,8.40013651761284,4.99246308911961,8.00687695853592,8.14456977534437,5.10714060349799,7.11501123574558,8.75375932009546,5.65520167168631,7.91303542942058,10.8044548343133,6.65439765168268,8.48074147083776,9.87909149569423,4.4704840220781,8.82454547993871,7.13623804540196,2.77561953892504,5.2957339600546,"Block4","nonresponder"
"SC01307A",7.64635997068196,8.03291626780623,8.2477407395322,7.08224960348295,4.95278641661584,7.48016602570611,10.0769370010188,6.67504526464848,7.44665937112769,7.91053324967094,6.31029796767534,5.6821570644076,4.26663103382037,6.08522574502273,6.4132180773863,5.43999857323365,7.71249950256066,6.52169173794377,6.80962664719852,5.71606185654007,3.89530353269311,8.4932212564804,6.25729178093715,8.11965544063521,5.30166159726413,8.4831319468284,6.76193567985177,5.25619498088948,6.58208072659246,7.39877040436399,7.66770284826329,8.36280577082258,6.05181703788484,9.72046151866323,5.53151925639267,4.32145007890834,9.3977058378313,5.63223231801671,7.67765455271341,6.85023014962379,6.18609374869033,7.43862370082202,4.86105366261828,7.46396544064454,7.65082755628887,4.34797877140993,7.46808691789437,5.96964356102132,8.37343742596193,10.8334746213421,5.50892305779605,4.2857197603524,8.5982747390823,5.81583242266487,6.96191391339041,8.4666918821761,6.57044544579424,6.48662355236054,4.80650101509182,3.39645436751413,3.94911246781796,7.54181331103153,6.60412215040431,7.13524998317641,7.97328799197533,7.15745964711761,6.880800706439,7.70937831987164,7.60901091567378,6.43041547677274,8.45427747767022,3.88223536245915,5.60288247239577,5.26372386530625,6.42110693861652,9.48443447052204,5.6194702914549,7.93500955444462,6.76634143022491,5.46106396176791,4.38063337264303,4.77441808472985,6.47490217357492,6.28955315471421,7.11063752073638,11.1422298260091,7.94434375152,5.15115056457292,4.93949148358289,5.50833768128504,9.24303354537103,7.1948905946753,7.97135704670963,5.89243607338038,4.77523325328097,11.5156219754017,3.00315119206113,9.46294110406431,5.52420244383635,5.12510104770465,6.76406243495684,6.73332683918439,7.6447294288399,4.69804372521044,3.9540378918365,4.31964141087199,5.26074641874061,8.74526182887241,5.26865756488643,5.57182155279178,9.18922662219243,4.58433432692015,5.18390217744845,6.06406188039446,3.7669876239477,6.76155706914525,6.69682772842893,9.3221648237161,4.73150760951509,7.67646542221319,7.0793481889484,6.39635030630905,10.4729307921677,6.53640053285918,1.51917246457298,"Block4","nonresponder"
"SC01310A",6.43607344650332,7.5931661964649,8.38957356194478,7.94118614541529,5.7659420157955,7.67323105778839,11.5221670296428,7.2829784774358,8.21397878714684,6.65292572746391,5.36252885679242,6.48152708407807,5.05390476954888,6.68463397873344,6.47927312304043,6.62338031142764,5.9523737595825,5.6128609947437,7.35526804743869,6.22374777559635,4.28733888023259,9.10134566460837,7.38577487155467,9.22446934497249,6.26500304134698,9.1735651369006,7.57506985060343,6.50026385057771,6.81354315260899,7.49137737203325,8.20029991793761,8.99589496261084,6.33957738024589,6.02259635388228,6.1963834448076,4.97869121686363,9.87404189001352,6.81614583514994,8.465534813809,7.67374778197209,6.0748733829542,8.37981109100029,6.58908524586367,8.12228826902711,8.4515201724176,4.03714228025183,6.3914506943914,6.88140510451419,9.012403596275,11.4036254758467,5.93068857091503,5.86073843505061,8.29550236272215,5.70421598365281,7.56777555560224,7.96039469078561,6.92125795292835,6.58589401062252,6.32044704462435,5.32394374946561,5.45300645536299,7.60992218275084,6.75693006023627,6.69408994456658,8.71988416830546,8.77785966274802,8.0135146064939,8.62705419560526,6.81105016383519,6.3009843871578,7.94825072684324,5.58617122300266,5.63408418900607,5.74056128130929,7.50105482488992,10.3134610770539,5.90678115332144,8.75468989484766,6.03991656936153,5.71809814430078,6.58745958139693,8.51313365659899,6.0813071214199,6.92573163287106,8.25427123056074,8.81420318310278,6.93198145536921,6.48077286324788,5.76128271665167,4.71296955315231,8.64161572476764,6.12394010173569,8.31321303501499,6.60854058520264,4.95819227846438,10.8830175301345,7.52655045978333,7.25186995899537,5.32849052475391,5.10887240472311,5.39511523779881,6.85740443140013,6.37492123878052,4.39923018132299,4.43351496814218,5.70759630774542,6.18414619663589,7.52696545637787,5.69910073845326,7.81000340690588,7.27279894503463,6.64540763080596,5.30826519911479,9.30692374609206,4.64340394546483,6.73944537882636,5.88255367350773,8.16442026009558,7.94193181714625,6.86025280792471,4.24903851461296,5.45833711525044,8.1357872385489,2.95679981042609,2.42626122637999,"Block4","nonresponder"
"SC01316A",5.98679069149133,6.74039898061799,7.36892116754858,7.19537090673916,4.71468764052521,7.82360094014138,10.6945767475612,5.5162915831248,7.13068703320938,7.31245353001097,5.63893208545289,5.22864985314745,3.82061550366331,6.07153872418476,6.87654998703093,5.38822348058469,6.31850034585401,6.62664873737743,6.36862122564453,5.85630448615715,5.61671379329591,8.37404342693024,6.73830688709818,8.56947195585411,4.74344106298008,8.70681693689465,5.54620475830846,6.10657428581556,7.15204823210634,7.19212836317622,7.9688552923658,8.40257284183725,5.86046330419815,6.49119713617713,5.89603806400817,6.71853095850213,9.95934031319505,3.63700760353604,7.5935960539939,7.00177880842794,5.42963097330867,7.30661755860394,4.33316639122163,7.26247092214768,7.66920237081818,5.70896604340748,8.50776273545782,5.4829299596319,8.34267396383774,11.201674371171,5.32138498038729,5.46564773878193,7.9508570867006,5.77906044142545,8.10067889194137,8.53936957527955,7.02062620779298,6.13806511411742,3.96823384954494,3.74692840033773,3.91757664967634,7.06861259787388,7.3741379668058,6.85164118986976,8.60765330468758,8.64655710474656,6.98446613975967,7.5870075144492,7.20122289840317,6.36813666225005,8.27593396901019,6.78512614557057,5.43240907515753,7.96344802892874,5.49988121892605,9.5556744231748,5.3276823505772,7.89878222251732,7.76653922560127,3.37551862799859,5.20338860522851,3.79739747321052,5.86887224311788,6.23381300075372,7.31219704157475,10.2686320379733,6.68667444764399,4.98649681467422,7.51446465129447,4.44911081492601,8.80659946855893,6.75397188652189,7.46923854571314,5.4812995017576,5.29341355295284,12.3551405350263,6.62723703705357,8.22541684160739,5.47699107989627,5.38530887666089,5.97758924303035,9.40733719846551,6.64155954142813,5.4312461435989,3.81013879593507,1.57029604791887,4.71192310316519,8.50858127955172,6.63987777530255,8.30615396769475,6.53525694232743,5.34759497341512,6.73803249082322,4.86782924877115,4.2541016063108,4.04096321485253,7.55620430525167,7.6880313056233,7.05771363064195,7.01947122102152,2.1456933493052,5.83228178227877,4.88093851137029,5.37915637583736,3.59552808710631,"Block4","nonresponder"
"1_30_SC00589A",6.23328729807331,7.03583552516364,7.25271619259615,6.51402238323661,3.48156662005002,6.43360196732359,10.2175275723609,5.02115394509392,7.19821560500262,4.59607760437027,5.18833133629112,4.01465020882813,3.43950057467401,4.68807462677633,4.86481708780443,4.61861687615579,5.69764852498823,5.67988419562177,5.6696886727242,4.17409674091196,6.67630342424633,7.41565993971634,5.64628372926583,7.351774594165,4.75651202042006,6.84702621426137,6.5852412934358,2.56838074544166,5.63202321974158,6.37584647309027,6.84325312632866,7.61173487259584,5.36647056654384,5.96245029996023,3.56613491574211,6.4690591264987,10.3004809698546,3.28194061776971,7.11694214243761,6.13857888169703,3.75576897637723,5.9643808237316,5.31510455715506,5.9888601043437,7.0576410703786,6.82272679573107,6.76945055824003,5.00417521171806,7.76315517309635,10.2415616048162,4.77664003514128,3.90043075267493,7.30537431143402,5.60233276768382,6.50502346231595,7.00555240227871,5.1051136818843,6.20403364950219,5.26556068681646,5.34148115344624,2.92283712970031,5.70234419770107,5.19852733105711,6.98550539249644,8.86999582513253,6.50727342995497,6.74928729632966,5.99541855847002,5.89638541685065,5.42766931055115,7.44485835693686,7.40238949508937,5.55755779014243,6.98739012142467,5.49086852050637,10.2224277120267,5.69918625126193,7.22481084073948,6.78263861079955,3.39086641820674,4.04756550736557,5.96828449707727,5.34492760964396,6.37791852882329,7.13787325007877,11.331896510915,7.41224364363392,2.94123801774646,8.0443021272172,5.08500374997017,7.79936594167866,4.85428205832787,7.30542508802564,2.95191249002942,4.56730984076691,11.8084941160201,2.60840654701132,7.32331561046697,5.50470539495793,4.29239036362009,6.07413010486378,9.43046733878871,6.73688091893371,5.59323256306759,2.68219216294608,2.70563210035434,5.34423004250036,8.46738991182413,7.19551445339694,4.81748437102058,7.56278758387055,4.95997106692937,7.54110096863168,6.15075898995167,6.10031422067267,8.29024183203276,9.10305157226921,8.81938484117265,5.99776987331371,10.5642728834433,4.65814717446709,9.00731675854537,8.53998067684075,4.4785684978672,3.71667135573875,"Block1","responder"
"2_3_SC00554A",4.9722507738387,5.84460172567621,5.78036921231028,6.15717303040998,3.63739827990583,5.49672339135615,10.9790796831052,4.99002006049858,5.46111050051724,2.48473151456561,4.73798283848538,4.493745402622,3.54399338070003,4.18801556058494,5.05012257937595,3.13772879039093,4.14893493126539,4.85913852201485,5.11375621922922,4.13671745246267,4.11775241705946,6.71392607382891,4.98552941909922,5.74322984157781,4.31120006215841,6.69718436875524,6.21813967712254,2.11990128242024,4.68993202790579,5.59520100533444,5.05508695587013,5.93180540416458,4.24255798155579,6.26770574207566,4.33904450817461,5.75257949539481,9.47787607705429,2.62598210443615,4.78595705990084,6.04965493261975,2.514359438519,5.38278124403813,5.14872122539682,5.28322098834511,6.41212647946663,4.66582550883106,7.11488665995835,4.85805747476468,6.30355767942696,10.6813013310981,4.52250150597509,2.61704782668871,5.45654031064338,6.14263920121852,5.43240586222313,7.1090579435747,4.78634009752534,4.34344128098744,4.77059226181013,4.27387468810877,2.13700312643333,7.06000259212353,5.56206824381223,6.75199587518509,8.11657035846149,6.10169757952742,6.06659266902197,5.3724657874454,3.85647016627985,5.30593794819034,5.13742854368331,6.43966939189192,4.9057694393267,6.46722568285871,2.84991460833256,8.79437879353927,4.05319168927104,5.00358143933194,6.74150306626647,3.17719562673607,3.89196282614561,4.38789528053926,5.95782949843468,4.92331266837094,6.58044394840759,11.6349151889528,6.49336475950239,3.52516538512429,6.72446114310795,3.31679591461434,7.22086576354712,4.9995930370142,5.08227673994961,3.1653502613405,4.37454079734961,11.5023852211849,4.55251113174699,5.26594623400506,8.5858743966919,3.39440080709938,5.46930837934298,10.2305259088122,6.56566813843677,7.42820250156203,2.13968137607476,3.74517564774941,4.48579785715512,8.1514813048413,5.18883866170497,4.57215878799443,7.52919084720487,5.03286763287424,6.19116452411444,5.53008580374435,4.59404137717837,4.75833380928354,9.95305033253565,9.99631057645832,9.31720540937064,8.0077192222569,3.49612209397311,6.55344239891476,7.72794679228134,4.12654586167904,3.22346046004827,"Block1","responder"
"3_2_SC00553A",5.34721404808698,7.20633169104321,7.09187083662385,5.9761554993054,3.83048714877365,6.35108009658765,10.2208550371756,4.54492910633583,6.25352678089242,3.69162417712166,5.57589604757438,4.77156762381968,2.99362455909802,4.05111553910983,5.69358600291252,4.45030655771372,5.15225558415542,6.07586900314139,5.18204511010165,3.04505178269762,4.23979179728217,6.85587514021348,5.57520746511261,5.98774350299363,5.03102882442701,6.60758707229593,5.94283368416958,2.63501143610748,5.08374198598657,6.74206750676949,6.48748395805165,6.90879602937882,5.43052944685482,5.90647059977717,3.79878555103288,6.68821337867198,10.1971180248835,4.45080386339989,5.62534970605743,5.81474858787206,3.89816218183998,5.36689152952294,4.63577754715486,6.44585158608899,6.98664628803,4.90000588857136,7.66153978990041,3.82363812956659,6.99973462447899,10.4114889066207,3.89455693555149,3.1455084706872,6.92085803873233,5.95797279607554,5.08428863821579,7.09949842376689,4.39349920371683,5.38581914395765,4.7185491866992,3.18703882853879,3.12540823095752,6.49062839544007,6.95842907718395,6.70937509563507,6.74190425125669,6.02151510530857,6.41385561522742,6.14938013764436,5.22079719693006,5.55986093367924,6.2455736707857,7.84275212697181,5.34972940320811,7.53140180003448,5.04879470187776,10.0578012120596,4.26264914371508,6.47526818525551,6.46550529283197,2.97095410595452,3.55506073344317,5.03562026575337,5.87147219913825,5.72523622329237,6.70009914204147,10.9033821557396,7.05223505755344,3.6385596348784,8.1164835472485,3.40615322612974,7.06797885637307,3.95895661049814,5.38235467658488,4.02235668263128,5.44819583384364,11.0842811438341,4.19340843776264,7.37804343992981,8.23069548084217,4.15166240070463,5.22849917747591,10.6643865595232,6.80434500272777,6.38740437704704,2.90592022519043,4.91147187135529,5.08673879458287,8.16387775469889,5.70561062472775,5.7189639866482,7.34468138643897,5.20212923602577,6.14324638427096,5.88286578832026,5.30977864029142,5.49223727030563,9.22653823278071,8.32481475607202,8.00887586162745,10.2350130916277,2.00099836342315,8.74302097527274,3.6652949861632,3.3082633324705,3.80169453468021,"Block1","responder"
"4_23_SC00581A",6.14911629150187,6.95783078309097,7.11658371657664,6.80179477933355,4.39836581367996,6.10943020098857,9.19980491177209,5.34543964290208,6.37141713917762,3.85099092252911,5.64747493182385,3.81703739178479,3.57940030009109,4.88487492287993,6.07689688180137,4.68450345448882,4.22474226754004,5.95544022100314,5.55710717654413,4.01958345870313,5.66443726776031,7.27295203310336,6.58885255073987,6.67925839945588,4.9488476311691,7.18414538618377,6.67955363546893,3.80200859874163,5.74191938098569,7.18807287638154,6.56361848583553,7.00598736603839,5.79727071192286,8.16356174477259,3.01388325389144,5.7158514381368,10.4384918769359,3.67887941464376,6.90023664832506,5.46319570461377,3.89687547942975,6.06562370062278,5.18860395173359,7.09971191799363,7.20689137124512,5.69238378803405,5.8875507105261,5.81163337559958,6.83090942352735,10.4140973083006,4.89824921152628,3.36971249961006,6.41954224563347,6.36834621518596,5.52061363904793,8.01133134887254,4.60015481448609,5.61599479903061,4.98228945083893,4.06077886727678,4.14858098466416,6.23978508581242,6.16790378292314,7.17600867340907,6.22725754235535,6.69056124194775,7.11704961186588,6.8884040026507,4.51092926577883,5.71117879149499,6.84784333996724,8.04901108801863,3.65495242863881,6.51974860416139,4.30329367001382,10.1914617499048,4.73880410675875,7.42229766432118,7.35132554796859,2.29254420321247,3.05792277541647,6.78746638034784,6.4355153749763,4.50082219785953,7.29599998161013,11.0381945626711,7.8064735792171,4.2725153972082,8.04318420074439,4.12009220844432,7.73391019125319,4.16586726848595,6.05061213961507,4.01612120465543,5.33365135333422,12.2660141142821,2.61822970389317,7.58397013564204,6.71931148910073,4.46047257636326,4.32039962037855,9.17503164575169,7.27394133298401,7.53979476251238,2.64031204918432,5.46584970794069,5.31149687100011,8.72487824218743,4.13741558621434,4.32063167153363,9.03306751661229,5.19835316509955,5.82263735135634,5.82731630527325,5.38976178440688,7.3641024306916,11.1295879045252,6.59843941931772,7.11303320459305,11.006506157844,2.5954751162272,9.66633712523163,5.42716592468667,3.08144564427251,4.65224221723316,"Block2","responder"
